"A10","A3","A7","B5","B9","C11","C4","C6","D11","E10","F10","F5","G4","H7","fitness"
0,0,0,0,0,1,0,0,1,0,0,0,0,0,3209.86638655462
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1593.20809248555
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2264.21694214876
0,0,0,1,0,0,0,1,0,0,0,1,0,0,2547.86225026288
0,1,0,0,0,0,1,0,0,0,0,0,0,0,2510.63787721124
0,0,0,0,0,0,0,0,0,0,1,1,0,0,3240.26479438315
0,0,0,0,0,1,0,1,1,0,0,0,0,0,3452.97755102041
1,0,0,1,0,0,0,0,0,0,0,1,0,0,2612.36905965622
0,0,1,0,1,0,0,0,0,0,1,1,0,0,4782.0499490316
1,0,0,0,0,1,0,0,0,0,0,1,0,1,2140.15596330275
1,0,1,0,1,0,0,0,0,0,0,0,1,0,2453.48691099476
0,0,0,0,0,0,0,1,1,1,0,0,0,0,2856.87182448037
0,0,1,1,0,0,1,0,1,0,1,0,0,0,2791
0,0,1,1,0,0,1,0,0,1,0,0,0,1,2528.96496212121
0,0,0,0,0,1,0,1,1,1,0,1,0,0,3533.34345991561
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1355.74892703863
0,0,0,0,0,0,0,0,0,1,0,1,1,0,2242.6199143469
1,0,1,0,0,0,0,0,1,0,0,0,0,0,3040.50935550936
0,1,0,0,0,0,1,0,0,0,1,0,0,0,3553.21939953811
1,0,0,0,0,0,1,0,0,0,1,0,0,1,4011.14043035108
0,0,1,0,1,0,0,1,1,0,0,0,0,0,3646.02513089005
1,0,1,0,0,0,0,0,0,0,0,1,0,0,2122.83418107833
0,0,0,0,0,1,0,0,1,0,0,0,0,0,3445.60542797495
0,1,0,0,0,0,1,0,1,0,0,0,1,0,2986.01882845188
1,1,0,0,0,0,0,0,0,1,0,0,0,0,2337.24335812965
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1385.67687434002
0,0,0,0,1,0,1,0,0,0,0,1,0,0,2430.42200854701
0,0,1,0,0,0,1,0,1,0,0,0,0,0,3664.3025751073
1,0,0,1,0,0,1,0,0,0,0,0,0,0,2512.54609929078
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1460.08428720083
0,0,0,1,0,1,0,0,0,0,1,0,0,0,2806.18181818182
1,1,1,0,0,0,0,0,0,0,0,0,1,0,2452.58936170213
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1426.22530521643
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1398.65919282511
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1542.48094373866
1,0,1,0,0,0,0,0,1,1,0,1,0,0,5118.38878842676
1,1,0,1,0,1,0,0,0,0,0,1,0,0,2524.63018534863
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1693.75829787234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833.70879120879
0,0,0,0,1,0,0,0,1,1,0,0,0,0,2993.74972796518
0,0,1,1,0,0,1,0,0,0,0,1,0,0,2651.49139784946
0,0,0,0,0,0,0,1,0,0,0,1,0,0,2116.42459893048
0,0,0,0,1,1,0,0,0,0,1,0,0,0,3572.88442703232
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1456.08695652174
0,1,0,0,0,0,1,0,0,0,1,0,0,0,3303.57884796978
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1837.09090909091
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2081.6315228967
1,1,0,0,0,0,0,0,0,0,1,0,1,0,5018.00224215247
1,0,0,1,0,0,0,0,1,0,0,0,0,1,2490.24632768362
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1392.58041958042
0,1,0,0,0,1,0,0,0,1,0,1,0,0,2116.1976744186
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3986.65517241379
0,0,1,0,0,1,1,0,0,0,0,1,0,0,2224.0303030303
0,1,0,0,0,0,1,0,0,1,0,1,0,0,2311.2092760181
1,0,0,0,0,0,0,0,0,1,1,0,0,0,4121.26905829596
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2490.71271929825
1,1,1,0,0,0,0,0,0,0,0,0,0,1,2326.17621145374
0,0,0,1,0,0,0,0,1,0,1,0,0,0,2872.5939524838
0,0,0,0,0,0,1,1,1,0,0,1,0,0,6009.91437980242
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1423.95815450644
1,0,0,0,0,0,0,1,1,0,0,1,0,0,5835.09989142237
0,0,0,1,0,1,0,0,0,0,0,1,1,0,2482.34857142857
0,0,1,0,0,0,1,0,0,0,1,0,0,0,3326.8618556701
0,1,0,0,1,0,1,0,0,1,0,0,0,0,2250.70357554787
0,0,0,0,1,0,0,0,0,1,0,0,1,0,2338.03733031674
0,0,0,0,0,0,0,0,1,0,1,0,1,1,6275.8157589803
0,1,1,0,0,0,1,0,1,0,0,0,0,0,5760.36233480176
0,0,0,0,1,1,0,0,0,0,0,0,1,0,2064.86923076923
0,0,0,1,0,1,1,0,0,0,0,0,0,0,2681.53288740245
0,0,1,0,1,0,0,0,0,0,0,1,1,0,2128.32243517475
0,0,1,0,0,1,0,0,0,0,0,0,1,0,1853.99605781866
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1467.03180542563
1,0,1,0,0,0,1,0,1,0,0,0,0,0,3634.65322580645
0,0,1,0,0,0,0,0,0,0,1,0,0,1,4978.64394618834
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3929.25694444444
1,0,0,0,0,0,0,0,1,0,0,1,0,1,6311.01860465116
0,0,1,1,0,0,0,0,0,1,0,0,0,0,2635.4011627907
1,0,0,0,0,0,0,1,0,0,0,1,0,0,2102.84937712344
1,0,0,1,0,0,0,0,0,0,0,1,0,0,2706.80097087379
0,0,0,0,0,0,1,0,0,0,1,0,1,0,4963.95136778115
1,0,1,0,0,0,0,0,0,0,0,1,0,0,2100.49116997792
0,0,0,0,0,1,0,0,1,1,0,0,0,0,3429.10563380282
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1993.27142857143
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1396.87556561086
0,0,0,0,0,0,0,1,0,0,0,1,0,0,2156.32475490196
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2775.10570626754
0,1,1,0,1,0,0,1,0,0,0,0,0,0,2165.83766233766
1,0,0,0,1,0,0,0,0,0,0,1,0,0,2145.12662942272
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3824.64390243902
0,1,0,0,0,1,0,0,1,0,0,0,0,0,7822.47585394582
0,0,1,1,1,0,0,0,0,1,0,0,0,0,2528.87802197802
0,0,1,0,0,0,0,0,1,1,0,1,0,0,4776.12293144208
0,0,0,0,1,1,0,0,0,1,0,1,0,0,2522.33725910064
0,1,0,0,0,0,1,0,1,0,0,0,0,0,8114.96109839817
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1627.68229777257
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1449.23577235772
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1443.80385487528
1,0,0,1,0,0,0,0,1,0,0,1,0,0,3087.66236811254
0,0,0,0,0,0,1,0,0,0,1,0,0,0,3815.30672268908
0,1,1,1,0,0,0,0,0,1,0,0,0,0,2863.07515151515
0,1,0,0,1,0,0,0,0,0,0,1,0,0,2572.67197062424
0,0,1,1,1,1,0,0,0,0,0,0,0,0,3192.59615384615
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1537.99135802469
1,0,0,0,0,1,0,0,1,0,0,0,0,0,3100.34207240949
0,0,1,0,0,1,0,0,0,0,1,0,0,1,4141.31513647643
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1882.89420654912
0,1,1,0,1,0,0,0,0,0,0,0,0,0,2072.68550873587
0,1,0,1,0,0,0,1,0,0,0,0,0,0,2996.20348058902
0,0,0,0,0,0,0,1,1,1,0,0,0,1,3655.87113402062
0,1,0,0,1,0,0,0,0,0,1,0,0,0,5096.96739130435
0,1,0,0,0,0,0,0,0,1,0,1,1,0,2208.9843902439
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4873.208
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1857.66666666667
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2666.42062415197
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1851.01291989664
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2748.42630744849
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1769.52505966587
0,0,0,0,0,0,1,0,0,0,0,0,0,1,2902.13873873874
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2532.45565749235
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1521.22828282828
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1842.63594470046
0,1,0,0,0,0,1,0,0,1,0,0,1,0,2491.14245014245
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1946.05938864629
0,0,0,0,0,0,0,0,0,1,1,0,1,0,4447.30438596491
0,0,0,0,1,0,1,1,0,0,0,1,1,0,2229.53744493392
1,0,0,1,0,0,1,0,0,0,0,0,1,0,2695.36663770634
0,0,1,1,0,1,0,0,0,0,0,1,0,0,2697.18276762402
0,1,0,0,0,0,0,1,0,0,0,0,1,0,2257.74067495559
0,1,1,0,0,1,0,0,1,0,0,0,0,1,6838.19914529915
0,0,0,0,0,0,1,0,0,1,0,1,0,1,2252.21148587056
0,1,0,0,1,0,0,0,0,1,0,0,0,0,2575.64809902741
1,0,0,1,0,0,1,0,0,0,0,0,1,0,2603.88774635818
0,1,0,0,0,1,0,0,0,1,0,1,1,0,2151.74298642534
0,1,1,0,0,0,0,1,0,0,0,0,0,1,1923.10019646365
0,0,0,0,0,1,0,1,0,0,0,1,0,1,2058.10101946247
0,0,0,0,1,0,0,0,0,1,1,0,0,0,4473.8804664723
1,0,1,0,0,0,1,0,1,0,0,1,0,0,6248.25651465798
1,0,1,0,0,0,0,1,0,0,0,1,0,0,2066.97381342062
0,1,0,0,1,1,0,0,0,1,1,0,0,0,3713.35844370861
1,0,1,0,0,0,0,0,1,0,0,0,1,0,4071.06605351171
0,0,0,0,1,0,0,0,1,0,1,0,0,0,6198.77295918367
0,0,0,0,0,1,1,1,0,0,0,1,0,0,2380.21898417985
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2187.36092150171
0,0,0,0,0,0,0,0,1,0,0,0,0,1,3280.84748557296
0,0,0,0,1,0,0,1,1,0,0,0,0,0,3559.65114309907
0,1,0,0,0,0,0,1,0,1,0,0,1,0,2323.79618889809
0,0,0,0,0,1,1,0,1,0,1,0,0,1,3621.10835401158
1,0,0,0,0,0,0,0,1,0,0,0,1,0,3126.24155578301
0,1,0,0,1,0,0,0,0,0,0,0,1,0,2290.16200169635
0,0,0,0,0,0,0,0,1,1,0,1,0,1,4196.81600660066
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1817.76659292035
1,0,0,0,1,0,0,0,0,0,1,0,1,0,3746.90713101161
0,0,1,0,0,0,0,0,0,0,1,1,1,0,4942.47312703583
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1916.94868871152
0,1,0,0,0,1,1,0,0,0,1,0,0,0,3488.78914027149
0,0,1,0,1,0,0,0,1,1,0,0,0,1,3257.52813504823
1,1,0,1,1,0,0,0,0,0,0,1,0,0,2552.9696969697
0,0,0,1,0,1,1,0,0,0,1,0,0,0,2736.74253430186
1,0,0,0,0,0,1,0,0,1,0,1,0,0,2268.58617234469
0,0,0,0,0,0,0,0,1,1,0,1,0,0,4218.18918918919
0,0,1,0,0,0,0,0,0,1,1,1,0,0,3600.7656
1,0,0,0,0,0,1,0,0,1,0,0,0,1,1369.90731292517
0,0,1,1,0,1,0,0,0,0,0,0,0,1,2491.89192025184
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1899.51453957997
0,0,0,0,1,0,1,1,0,0,1,0,0,0,4173.932072227
0,1,0,0,0,0,0,0,1,0,1,1,1,0,4582.31160714286
0,1,1,0,0,0,1,0,0,0,0,0,1,1,2044.62204724409
0,1,0,0,0,1,1,0,0,0,0,0,0,1,2253.5243804956
0,0,0,1,0,0,1,0,0,0,1,0,0,0,2501.85875706215
0,0,0,0,0,1,0,0,1,0,1,0,0,0,4612.78780680918
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2532.25977198697
0,0,0,0,1,1,0,0,0,0,1,0,0,0,4066.70260223048
0,0,0,0,1,0,1,0,0,0,1,1,0,0,3462.86508585446
0,0,1,0,1,1,1,0,1,0,0,0,0,0,3533.8842519685
0,1,1,0,0,0,0,0,0,0,0,0,1,0,2308.95826513912
0,1,1,0,0,0,0,0,0,1,0,1,0,0,2165.47267206478
0,1,0,1,0,0,0,0,1,0,0,0,0,0,2555.79918367347
0,1,0,1,0,1,0,1,0,1,0,0,0,0,2324.6484375
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1344.87683523654
0,0,1,1,0,0,0,1,1,0,0,0,0,0,2578.916
1,0,0,0,0,0,0,1,1,0,0,0,0,0,3013.64778578785
1,1,0,0,1,1,0,0,0,0,0,1,0,0,2166.0862745098
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2396.31103948429
0,0,1,0,0,0,0,0,1,0,0,0,1,0,3331.77140077821
0,0,1,0,0,0,1,0,1,0,0,1,0,0,2056.82575024201
0,0,0,0,0,1,0,0,0,0,1,1,1,1,3370.12391475927
1,1,1,0,0,0,1,0,1,0,0,0,0,0,4221.09439252336
1,0,0,0,0,0,0,0,0,0,1,1,0,0,3962.38820638821
0,1,0,0,0,0,0,0,0,0,1,1,0,1,4451.121875
1,1,0,0,0,1,1,0,0,0,0,0,1,0,2169.9388942774
0,0,0,0,1,0,0,1,1,0,0,0,0,0,3276.09233305853
0,0,0,0,1,0,0,0,1,1,1,0,0,0,4974.77818515124
1,0,1,0,0,1,0,0,0,0,0,0,0,1,1340.87011615628
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1321.40540540541
1,0,0,0,0,0,0,1,0,0,1,1,1,0,4821.63447127394
0,1,0,0,0,0,1,0,0,1,0,0,0,0,2047.24577702703
1,0,1,1,0,0,0,0,0,1,0,0,0,0,2370.2782152231
1,0,1,0,0,0,0,1,1,0,0,1,0,0,4682.23501577287
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1368.74686716792
0,1,0,0,1,0,0,0,0,0,0,1,0,1,2159.10322580645
1,0,0,0,0,0,1,1,0,0,0,1,0,0,2068.45096463022
0,0,0,0,0,1,1,0,0,0,1,0,0,0,3312.77241962775
1,0,0,0,0,0,0,0,1,1,0,0,0,0,2938.59189797449
1,0,0,1,0,1,0,0,0,1,0,0,0,1,2432.32653061224
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1448.54054054054
0,0,0,0,0,0,1,0,0,1,0,1,0,0,2085.67038216561
1,1,0,0,1,1,0,0,0,0,0,0,0,0,2156.5664939551
1,1,0,0,1,0,0,0,0,0,1,0,0,0,4431.41459502807
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1912.7612312812
0,1,1,0,1,0,1,0,0,0,0,0,0,0,2171.60432252702
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1939.44373865699
0,0,0,0,0,1,0,0,0,0,0,1,1,0,2031.42352941176
1,0,0,1,0,0,0,1,1,0,0,0,1,0,2472.50428082192
0,1,0,0,0,1,0,0,1,0,0,0,1,0,3607.83169129721
0,1,1,0,0,1,0,0,0,0,0,0,1,0,2077.23232323232
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1876.78951486698
1,1,1,1,0,0,0,0,0,0,0,0,0,0,2382.00417710944
0,1,1,1,0,0,1,0,0,0,0,0,0,0,2394.34222919937
0,0,1,0,1,0,0,0,1,0,0,0,0,1,2949.07790143084
0,1,0,0,0,0,1,0,0,0,0,0,0,1,2166.45309734513
0,0,1,1,0,0,0,1,0,1,0,0,0,0,2352.64728986646
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1734.36257763975
0,0,0,0,1,0,1,0,0,1,0,0,1,0,2001.17739403454
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1299.74581939799
1,0,1,0,0,0,0,0,1,0,0,0,0,0,2851.12219227314
0,0,0,0,0,1,0,0,1,0,1,1,0,0,4078.18729372937
0,1,0,0,0,0,0,1,0,0,1,0,1,0,4979.4202085004
0,0,1,0,0,0,0,0,1,0,0,1,0,0,3700.80598290598
1,1,0,0,1,1,1,0,0,0,0,0,0,0,2236.95987887964
0,0,0,0,0,0,0,0,1,0,0,0,1,0,3889.29127725857
0,0,1,0,0,0,1,0,0,1,0,0,1,1,1755.99056603774
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1341.4768683274
0,1,0,0,1,0,0,0,0,0,0,0,1,0,2251.1510172144
0,0,0,0,0,0,1,0,0,1,1,1,0,0,3055.33601933924
1,0,0,0,1,0,0,0,1,0,0,0,0,1,2858.92087042532
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1333.06872037915
1,0,1,0,1,1,0,0,0,0,1,0,0,0,3773.84748427673
0,0,0,0,1,1,1,0,0,1,0,0,1,0,1967.73792557403
0,1,0,0,1,0,1,0,0,0,0,1,1,0,2094.76682316119
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1772.21477079796
1,0,0,0,1,1,0,0,0,0,0,1,0,0,2090.29188481675
1,1,1,0,0,1,0,0,0,0,0,0,0,0,2198.77682067345
0,1,0,0,1,0,0,0,0,0,0,0,1,0,2119.24286949006
0,1,1,0,0,0,0,0,0,0,0,1,1,0,2039.0704879938
1,0,0,1,0,0,0,0,1,0,0,1,0,1,2396.09104938272
0,0,1,0,0,0,0,1,1,1,0,0,0,0,4003.98315080034
0,1,0,1,0,0,0,0,1,0,1,1,0,0,2468.26328125
0,1,1,0,0,0,0,0,0,0,1,1,0,0,3956.15654205607
0,1,0,0,0,0,0,1,0,0,0,1,0,0,2110.6965408805
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1797.50941915228
1,0,0,0,1,1,0,1,0,0,0,0,0,1,1317.315830721
1,0,0,0,0,0,0,1,0,0,0,1,0,1,1846.68357487923
0,0,1,0,0,0,1,0,0,0,0,0,1,1,1581.74530271399
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1956.1317114094
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1869.12744331509
0,1,1,0,0,1,0,1,0,0,0,1,0,0,1833.83178360101
0,1,1,1,0,0,0,1,1,0,0,0,0,0,2390.59399684044
0,0,0,0,0,0,0,0,0,0,1,1,0,0,4613.37326813366
0,0,0,0,1,1,0,0,1,1,0,0,0,0,2946.02652106084
1,0,0,0,0,0,0,1,0,0,1,1,0,0,4589.97808441558
0,1,1,1,0,0,0,0,0,0,0,0,0,1,2328.87343635026
0,0,0,0,1,0,1,0,0,1,0,1,0,0,2094.3874015748
0,0,1,1,0,0,0,0,1,1,0,0,0,0,2402.05973622964
0,0,0,1,1,1,0,0,0,0,0,1,0,0,2349.56569630212
1,1,0,0,0,1,0,0,1,0,1,0,0,0,3979.73082942097
0,0,0,0,0,1,1,0,0,1,1,0,1,0,3053.74278846154
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1380.49363636364
1,1,0,1,0,0,0,0,0,0,0,0,0,0,2214.8119266055
1,1,0,0,0,0,0,0,0,0,1,0,0,1,4788.95863166269
0,1,0,0,1,0,0,0,0,1,0,0,0,0,2195.60254083485
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1755.59060402685
1,1,0,0,1,0,0,1,0,0,0,0,0,0,2284.90498812352
0,1,0,0,0,1,0,0,1,1,0,1,0,0,4789.74361022364
0,0,0,1,0,0,0,0,0,1,0,0,1,1,2282.10703125
0,1,0,0,1,0,0,1,0,0,0,0,0,0,2288.40062597809
0,0,1,0,0,1,0,0,1,0,0,0,0,0,2939.9233201581
0,0,1,0,1,0,0,0,1,0,0,0,0,1,2981.35815047022
1,0,0,0,0,1,0,0,1,1,0,0,0,0,2990.5615234375
0,0,0,1,0,1,0,1,0,0,1,0,0,0,2300.27646544182
0,0,0,1,0,0,0,0,0,0,1,0,0,1,2287.19805982215
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1879.53037383178
0,0,1,0,0,1,0,0,0,0,0,0,0,1,1294.27768987342
0,0,0,0,0,0,1,1,1,0,1,0,0,0,4232.76499589154
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1803.10394842869
0,0,0,0,1,1,0,1,0,0,0,0,0,1,1212.29416598192
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1678.92730210016
0,0,0,0,0,1,0,0,0,1,1,0,1,1,3274.96905537459
0,0,0,0,0,0,1,0,1,0,0,0,0,0,2388.19304347826
1,0,0,0,0,0,0,0,1,0,0,1,0,0,5121.5444191344
0,0,0,0,0,1,0,0,0,1,1,0,0,1,3195.60784313725
0,0,1,0,1,1,0,0,0,0,0,1,0,0,2014.84798099762
1,1,0,1,0,1,0,0,0,1,0,0,0,0,2312.2467232074
0,1,0,0,0,0,1,0,0,0,0,1,1,0,2029.95454545455
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1296.86075949367
0,0,0,0,0,0,0,0,1,0,0,0,1,1,2227.36866791745
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1917.52978056426
1,0,0,1,0,0,0,0,0,0,0,1,0,1,2181.83943881528
0,1,0,0,0,0,0,0,1,0,0,0,1,0,5391.46314972847
0,1,0,0,0,1,0,0,0,0,1,1,0,0,2805.12429906542
0,0,1,1,0,0,0,0,0,0,0,1,1,0,2072.58552108194
0,1,0,0,0,1,0,0,0,1,0,0,0,1,2133.26950925181
0,0,1,0,0,0,1,0,1,0,0,0,0,0,3312.6050955414
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2134.0352
1,0,0,1,0,0,0,0,0,0,0,1,0,0,2174.32357473035
1,0,0,1,0,1,0,0,1,0,0,0,0,1,2405.13745173745
1,0,0,0,0,0,1,0,0,0,0,0,1,0,4634.4496124031
0,0,1,0,0,0,1,0,1,1,0,0,0,1,3077.73349056604
0,0,0,0,0,0,0,0,0,1,1,0,1,0,2052.85770234987
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1914.53506698188
0,0,0,0,1,1,0,0,0,0,0,1,0,1,1919.00930232558
0,0,1,1,0,0,0,0,0,1,1,0,0,0,2236.43232484076
0,0,1,1,0,0,0,0,1,0,0,0,0,0,2383.625
1,0,1,0,0,1,0,0,0,0,1,0,0,0,2923.98042414356
1,0,0,0,0,1,0,1,1,0,1,0,0,0,2630.64154250657
0,0,0,1,0,0,0,1,0,0,0,1,0,0,2077.80222222222
0,0,0,1,0,0,1,0,0,0,0,0,0,0,2159.05067567568
0,0,0,0,0,1,1,0,0,1,0,0,0,0,2225.03473684211
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2146.02261306533
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1276.38268156425
0,0,0,0,0,0,0,1,1,0,0,0,0,0,5365.54439592431
0,0,0,0,0,0,0,0,1,0,1,0,0,0,5170.83070866142
0,0,1,0,0,1,0,0,0,0,0,0,0,0,2535.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,3193.60169491525
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3060.37379576108
0,0,1,0,0,0,0,0,0,0,1,1,0,0,2256.50472589792
0,0,0,0,1,0,0,0,0,0,0,0,1,0,5859.35944700461
0,1,0,0,1,0,0,0,1,0,0,0,0,0,4748.1225
0,0,0,0,0,1,0,0,1,0,0,0,0,0,4171.54861111111
0,0,0,0,0,0,0,0,1,1,0,1,0,0,4059.45530726257
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1753.70905923345
0,0,0,0,0,1,0,0,0,0,1,0,0,1,3695.60477453581
0,0,0,0,0,0,1,0,1,0,0,0,0,0,2574.71786310518
1,0,0,0,0,0,0,0,0,0,0,1,0,0,5665.22235023042
0,0,0,0,0,0,0,0,0,1,0,0,0,0,3604.96935483871
0,0,0,0,1,1,0,0,0,0,0,0,0,0,2253.65212765957
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2504.82563510393
0,0,0,0,0,0,0,0,0,0,0,1,1,0,2183.5192563081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.48695652174
0,1,0,0,0,0,0,1,0,0,0,0,1,0,2055.8562992126
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2352.492653414
0,0,0,0,0,0,0,1,0,0,1,0,0,1,4318.52976190476
0,1,0,0,0,0,0,0,1,0,0,0,1,0,5807.86009933775
0,0,0,0,0,1,0,0,0,0,1,1,0,0,2984.55063291139
0,0,1,1,0,0,0,0,0,0,0,1,1,0,2411.35504368546
0,1,0,0,0,1,0,0,0,1,0,0,0,1,2452.39430894309
0,0,1,0,0,0,1,0,1,0,0,0,0,0,3919.2479338843
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2427.77243066884
1,0,0,1,0,0,0,0,0,0,0,1,0,0,2472.95461658842
1,0,0,1,0,1,0,0,1,0,0,0,0,1,2725.04320502749
1,0,0,0,0,0,1,0,0,0,0,0,1,0,5386.1652173913
1,0,0,0,1,0,0,1,0,0,0,1,0,0,2151.08989657916
0,0,0,0,1,1,0,0,0,0,0,1,0,1,2165.57288401254
0,0,1,1,0,0,0,0,0,1,1,0,0,0,2525.38933121019
1,0,1,0,0,1,0,0,0,0,1,0,0,0,3366.66312346688
1,0,0,0,0,1,0,1,1,0,1,0,0,0,3069.61061946903
0,1,0,1,0,0,1,1,0,0,0,1,0,0,2468.67504051864
1,0,0,1,0,1,1,0,0,0,0,0,0,0,2459.10953506698
0,1,0,1,0,1,1,0,0,1,0,0,0,0,2533.77488151659
1,1,0,0,0,0,0,1,0,1,0,0,1,0,2449.93765182186
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1406.92840283242
0,0,1,0,0,0,0,1,1,0,1,1,0,0,5682.19047619048
1,0,0,0,0,0,0,1,1,0,1,0,0,0,5574.53301886792
0,0,1,0,1,1,0,0,1,0,0,0,0,0,2774.59416863672
1,0,0,0,0,0,1,0,1,0,0,0,1,0,3434.67112509835
0,0,0,0,0,1,0,0,1,0,0,0,0,1,3276.19286871961
0,0,1,1,0,0,0,0,0,0,1,1,0,0,2508.1756021756
0,0,0,0,1,1,0,0,1,0,0,0,1,0,6160.58432304038
0,1,0,0,1,0,0,0,1,0,1,0,0,0,5326.24163265306
0,0,0,0,1,1,0,0,1,0,0,1,0,0,4944.39374498797
1,0,0,0,0,0,0,0,1,1,0,1,0,0,4807.81589958159
0,0,0,0,1,1,0,0,0,1,0,0,0,0,1386.80683624801
0,1,0,0,1,1,1,0,1,0,0,0,0,0,5172.37731295253
0,0,1,0,0,0,0,0,1,0,1,1,0,0,5287.60806451613
0,0,0,1,1,0,0,0,0,1,0,1,0,0,2508.05283605284
0,0,1,0,1,0,1,0,0,0,0,0,1,0,1938.04320987654
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1430.32195500388
0,1,0,1,1,0,0,0,1,0,0,0,0,0,2646.25566849101
1,0,0,0,1,0,0,0,1,0,0,1,0,0,5250.90539483972
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1441.60952380952
0,0,1,1,0,0,1,0,0,0,0,0,0,0,2630.03475238923
0,1,0,0,0,0,0,0,0,0,1,0,1,0,5463.08828250401
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1685.41476826394
0,0,1,1,0,0,0,0,1,0,0,0,1,0,2575.68883610451
1,1,0,0,0,0,1,0,0,1,0,0,0,0,2446.18683996751
0,0,0,0,0,0,0,0,0,0,1,1,1,0,4510.52455977757
0,0,1,0,0,0,0,0,1,0,1,0,1,0,6690.02642796249
0,0,1,0,0,0,1,0,1,1,1,0,0,0,3520.08587041374
0,0,0,0,0,0,0,1,0,1,0,1,0,0,2152.97142857143
